F03[C-N],SpMin1_Bh(p),RNCG,H6v,TPSA(NO),P_VSA_p_2,Tv,Eig07_EA,TPSA(Tot),H6p,SpMax_B(v),SpMax_B(p),H4s,SpDiam_B(p),RDF060p,H6i,HOMT,F01[C-N],VE3sign_RG,SpMax1_Bh(i),SpMax5_Bh(i),DP15,MATS1p,Eig06_AEA(bo),Eig07_EA(ed),F06[C-N],SM02_AEA(ri),H7v,CATS2D_08_AL,F05[C-N],H7u,RDF025v,SM6_H2,VE3_Dz(v),SM07_EA(ri),VE2_Dz(Z),VE2_G,F09[N-O],P_VSA_ppp_con,HATS7u,P_VSA_m_5,JGI8,AVS_Dz(v),GATS3i,Mor19p,SpDiam_AEA(dm),HyWi_Dz(p),R6p,VE1sign_Dz(v),RDF075e,P_VSA_p_1,CATS3D_16_AL,alvo
14,2.09325706699376,0.0807674415250543,0.532413493135552,100.42,139.179647401832,53.104442700125,2.38984813376807,100.42,0.465247838625333,3.91283055298295,3.87848631928311,21.3766178650958,5.82873771910147,11.1805015090892,2.0827125901926,25.13757472,13,-6.12545364976183,4.19198413725875,3.51961829839408,18.9532381124584,-0.010421966639918,3.88620095507692,7.19298805431951,18,7.19298805431951,0.345509490492421,5,16,0.817090533059516,29.2535035978307,9.27067855037478,3.2768890747228,9.02139198436942,0.13601916069194,0.114297711664062,0,221.642687651627,0.194457891902404,0.0,0.0123820940413202,345.390808527132,0.878440811307058,-0.0865587845424888,6.47477063541613,11.0590392813583,0.314395918458671,0.13669267839805,23.5662314047197,254.556107578339,0,6.251811972993799
14,2.09313356134136,0.080793976901747,0.484784002320561,100.42,139.179647401832,53.4166541668249,2.39049541269859,100.42,0.481041184456907,3.91255930554916,3.87819616767853,24.3662144409695,5.8279669438133,10.5179062826225,1.74186524090718,25.13757472,13,-5.93072337821076,4.19191687896307,3.52533519877887,19.0732820654708,-0.010421966639918,3.88736104826926,7.19114040271397,19,7.19114040271397,0.327851070432783,5,15,0.836515805165363,29.2198352036104,9.2591398691794,3.27372619774382,9.01800391123434,0.135564526766554,0.114134548654463,0,221.642687651627,0.224674708510465,0.0,0.0128937971199876,349.483831782946,0.878440811307058,-0.0835240387056993,6.47477063541612,11.0817610483621,0.321491809923025,0.0948089101628637,21.986284454348,254.556107578339,0,5.756961951313706
14,2.09456508418728,0.0725489231451442,0.548875054732638,100.42,139.179647401832,55.120758729739,2.58204942329366,100.42,0.472923787171652,3.91561945385063,3.88178194536237,25.393223606862,5.83545301757578,12.8717530753109,2.06947265290912,25.1449628,13,-6.3197278905768,4.19301038721837,3.52155139627661,19.0254570112449,-0.011529478992992,4.00979451098835,7.71051975127073,18,7.71051975127073,0.331812416821401,5,17,0.819439802382917,31.7633164534321,9.41181549763279,3.68484627239416,9.18781364460264,0.130433320259028,0.112171309211223,0,215.352015128937,0.152396320497665,0.0,0.0131676744771983,397.371160992908,0.877678407440402,-0.108457882911495,6.48249273284094,11.343015909984,0.312892344963613,0.216928078889246,27.8036394340901,287.665345394786,0,8.0
12,2.09528030953292,0.076693175081904,0.496398828577635,88.39,121.168896718802,49.2101332450753,2.61360437272611,88.39,0.396469962528409,3.91732255566834,3.8841903019564,26.5390161690513,5.83810293085623,11.8091547052838,2.04107287089786,24.37987012,11,-7.99521079124226,4.19336269480992,3.49542136766065,18.2090627464501,-0.0118003227985852,4.05568342806898,8.424317108596309,14,8.424317108596309,0.222436884432345,8,15,0.758403666162276,32.956455210435,9.42039904426526,3.59199719501342,9.24108980038371,0.131484858005148,0.11397992799576,0,245.630419493637,0.193337947761679,0.0,0.0120675204852533,361.857970289855,0.870524314091173,0.094567009594917,6.48249273284092,11.1336554646361,0.347630336589168,0.0713143137669593,25.8528441665954,287.665345394786,0,6.259637310505756
12,2.09231636091756,0.105426745819386,0.395919079162074,88.39,121.168896718802,40.238331675145,2.23028905492029,88.39,0.413567029364754,3.91374250152532,3.88002334773084,10.7001566513614,5.83045418302584,7.6537768254189,1.40278733875602,24.37987012,11,-6.84969151267416,4.1910053626299,3.44815610217833,16.6865019978612,-0.0074356202265338,3.81196808664355,6.84892460811135,14,6.84892460811135,0.257965580568053,8,12,0.690222595363597,25.9250718840909,9.10630414933757,2.69112333261542,8.75961257460408,0.14598575937152,0.122533731515931,0,257.816337303527,0.273531374840091,0.0,0.0107083149617872,244.140445045045,1.02606634254595,-0.0408839043172409,5.59248596490735,10.3114696185928,0.366542001714933,0.0148127560842843,18.7274985592038,182.944552497699,0,6.050609993355088
12,2.09184591237346,0.104088040628961,0.403842686961727,88.39,121.168896718802,41.0856075733774,2.23228595465639,88.39,0.426542285996122,3.91574814524188,3.8831182452088,10.6550549988274,5.83494540279823,7.63284290182932,1.39362310614957,24.37987012,11,-6.86919962702709,4.19098744154318,3.44785021037771,16.7288626421072,-0.0040066111321389,3.83041457684306,6.85990774001652,14,6.85990774001652,0.258103520138169,10,12,0.679740264111965,25.876227641024,9.15489412288116,2.78679346744378,8.78646807073136,0.143745937630863,0.122550297240666,0,251.840696361756,0.267594657266197,0.0,0.0108439980930644,254.741020175439,1.03347997491386,-0.110997694758545,5.62008337362521,10.3890978532941,0.372757061901388,0.0398898747948658,18.8826116537793,171.173450501109,0,5.889410289700751
12,2.09280371723642,0.109074109765944,0.393321202614878,88.39,121.168896718802,41.3304908248584,2.2302890549203,88.39,0.418215352939993,3.91391091374562,3.8804396560809,10.3809126946714,5.83055234917572,7.77835418570585,1.38464968270209,24.37987012,11,-3.05653903027562,4.19147847362768,3.4755553823569,16.2058481172107,-0.0083800351286507,3.81196808664356,6.84892460811133,15,6.84892460811133,0.247219893620404,11,12,0.706248679533973,27.6921329154555,9.10630414933757,2.69152788948245,8.78933024829699,0.145932050509695,0.1188243559019,0,251.880894189041,0.262112427584579,0.0,0.0107083149617872,243.092331531532,1.06454689432219,0.0214598812160524,5.58907778830578,10.2803159470802,0.36099845464224,0.0284048418004775,19.6346021355383,203.297745216458,0,6.008773924307505
12,2.09218640060216,0.111090198931021,0.37973656560625,88.39,121.168896718802,40.115417928001,2.19961421583092,88.39,0.401987743224947,3.91274406219502,3.87907139255251,9.68633838875031,5.82831313241548,7.66979574536326,1.40232948156415,24.37987012,11,-6.80807844680735,4.19087118644406,3.44327892670075,16.5166939928805,-0.0046512500892248,3.69746094186952,6.05031813149528,14,6.05031813149528,0.223954706812187,7,12,0.689223538387282,25.6152017973404,9.06136470018603,2.60085512335682,8.71094295735416,0.14835764542865,0.122529814678414,0,257.726064628437,0.274820669922653,45.9540935969929,0.0105545407463397,231.650662037037,1.03076620446854,0.01902478093406,5.58572205567107,10.1878763283452,0.375913946930906,0.0179440217920838,18.0915290674608,179.755541223277,0,6.309803919971486
12,2.09376289501069,0.0948630583449304,0.396629962399414,88.39,121.168896718802,42.8699880990218,2.25133568857542,88.39,0.381115765234295,3.91358023407105,3.87959914525767,14.2501025690704,5.83005644148214,8.24889875998062,1.58903067408657,24.37987012,11,-7.2751249065203,4.19177372649632,3.48724673184987,17.0434546866758,-0.0113158505944252,3.85181360632619,6.8773384718708,14,6.8773384718708,0.202956384868319,8,13,0.6609596996729,28.2305004874492,9.17251768503079,2.88039532176576,8.91993583610164,0.140911126966338,0.119195335300904,0,257.856535130812,0.257322622413444,0.0,0.0109990043025757,271.473342735043,0.92550871674356,0.0307982031987823,6.46052944493605,10.5460094954109,0.362423093053447,0.0050628557482325,20.6956842635722,224.635881036314,0,5.966576244513051
13,2.09958922659715,0.121122175946141,0.245308207964292,75.5,104.383367170671,34.8258217710929,1.73580055272244,75.5,0.27507238069165,3.91990667495855,3.8896140463124,6.84705242411591,5.81412414361775,7.70245509692679,1.1362855123764,23.0213652,9,-7.95276768224091,4.19646051225424,3.46316359575223,14.6072220364282,0.0085186152634163,3.33398831075703,4.11973275516882,10,4.11973275516882,0.124656930778083,7,9,0.484670397975313,27.0717492373553,8.94630666902675,2.31519423714094,8.66025105758405,0.15441697202651,0.121547402471437,0,264.026450723208,0.319397129870951,0.0,0.0089158526658526,194.650597979798,1.13429031249102,0.110674694393882,5.57942360542106,9.8353659085631,0.39544988569541,0.0306738871108411,20.5290170139013,211.879835938626,0,4.522878745280337
13,2.09963352848223,0.113889203535103,0.262321556132402,75.5,104.383367170671,35.8490519033681,1.87938524157182,75.5,0.280403279798821,3.92064790456985,3.89043179097026,12.4062291058117,5.81527845363471,8.16319833921197,1.18490631947939,23.0721321,9,-8.22957927878313,4.19660784759008,3.46436041796065,15.3067145001868,0.0081859610425141,3.59210407561025,5.62731081166064,10,5.62731081166064,0.131172253962909,7,9,0.496725697199406,27.4744763286095,9.02941961367105,2.51540521428551,8.73441827552059,0.150966206046194,0.121490856196195,0,263.315991906799,0.318670139903088,0.0,0.009059125372802,218.592228571429,1.05604124062891,-0.0049541776598414,5.58487107448473,10.1032093064085,0.393342801768871,0.0393742736367997,20.6975701870108,218.25785848747,0,5.100179497572904
14,2.09334837401139,0.0783298831318575,0.453002270908305,100.42,139.179647401832,51.8021928926096,2.39734908775191,100.42,0.449831713039022,3.914128715385,3.87993221550288,33.8845119893651,5.83222651096667,11.9043180417552,1.66755793481754,25.1449628,13,-5.98368861064207,4.19213462360035,3.52032611340463,18.5862784835297,-0.0105802019326311,3.88642775241678,7.19926249088949,18,7.19926249088949,0.271403190342776,3,16,0.767087605403872,29.4893985888395,9.31604353933959,3.37910301654527,9.07456260882387,0.134583389595547,0.114482416342835,0,221.287458243422,0.214851341363462,0.0,0.0130845681184351,358.790459848485,0.913223980936733,-0.0776576125025848,6.47477063541618,11.1401203306048,0.329930609482115,0.151539337205747,26.1806045908428,257.745118852761,0,7.221848749616356
12,2.09414241529169,0.0831829972560538,0.473857941702741,88.39,121.168896718802,49.8596287429798,2.34813212685717,88.39,0.402985364976452,3.91582896592323,3.88235657011273,29.7440755003457,5.83491011155214,9.45205359619782,1.96957043051795,24.43063702,11,-7.48827619838027,4.19248933899292,3.49412779774418,18.7563079731186,-0.0116920376289829,3.98895927360847,7.07663049871263,14,7.07663049871263,0.256139961307974,6,14,0.781190701252633,30.6636738472917,9.32542319801845,3.28580315742976,9.13404080252501,0.136083041441941,0.116655765530428,0,251.565862608122,0.236239293356088,0.0,0.0118588330393886,324.625994573643,0.907008039584628,-0.0281596060379144,6.47488160440732,10.9170272128267,0.356267537496223,0.0008930804170822,21.6004776573273,257.745118852761,1,6.337242168318426
12,2.09336158898645,0.0856529186970186,0.482605765656345,88.39,121.168896718802,48.3705055113922,2.34813212685717,88.39,0.401615872535738,3.91615333758026,3.88322564882506,22.8631712621223,5.83490956565357,11.4202685568274,1.90793388515005,24.37987012,11,-7.58957088939595,4.19231913917287,3.49206128804168,18.3304041114358,-0.0094844901122552,3.98895927360848,7.07663049871265,14,7.07663049871265,0.269389418374337,7,14,0.741594196596955,30.3472975335585,9.32542319801845,3.28607298579355,9.1093091406729,0.136107072875147,0.116207968056998,0,245.945451074556,0.207339750031581,0.0,0.0118588330393886,323.410913178295,0.867131486732263,-0.0187357396437206,6.47488184242723,10.8948587201609,0.343418879087944,0.0123525304523821,19.2243963165436,242.785005581749,0,5.609064892896621
12,2.09332913109663,0.110358521598692,0.416032133701943,97.62,132.168784606408,43.5162250171866,2.35575376292218,97.62,0.388714607651588,3.91392398976914,3.88016515854926,22.5333058919341,5.8302434555544,10.9145120896344,1.58506973953807,24.43063702,11,-7.38602390568963,4.19188416128823,3.48802850088124,17.2055244652022,-0.0391212572387991,4.00624259124595,7.08462297783164,15,7.08462297783164,0.171482032402869,8,13,0.613007235464418,29.3397754907471,9.27529514731068,3.27425726885141,8.98412637757238,0.135749432091236,0.115042662264855,0,253.978945160171,0.271243755546287,0.0,0.0104673610834847,335.750980620155,0.774594230513807,0.0508767068735746,6.47488160440708,11.0384052609109,0.370112834527009,0.120829607826352,21.3639901264441,254.556107578339,1,5.987162775294828
