F06[C-C],F03[C-N],RNCG,SpMin1_Bh(p),H6v,Tv,H6p,Eig07_EA,L1e,SpMax_B(v),RDF060p,H6i,Eig07_EA(ed),VE3sign_RG,F05[C-C],SpMax5_Bh(i),F05[C-N],DP15,SM02_AEA(ri),RDF145s,Eig06_AEA(bo),SpMax1_Bh(e),DP18,DP17,H7v,Eig12_EA(ri),SP18,DP16,RDF040s,H1p,Eig12_EA,Wi_B(e),CATS2D_00_DP,F10[C-Cl],SpMin2_Bh(e),Mor31v,B05[N-Br],CATS3D_00_DP,VR2_B(p),F10[C-N],CATS2D_07_AL,H8m,J_Dz(p),GATS7s,MATS8m,MATS6p,alvo
28,12,0.0974377606960562,2.09312502937637,0.38486614893626,46.5939368698639,0.377312213830396,2.31448959758298,43.8141727739791,3.9148592255114,9.46136414159713,1.47356775510877,7.03360702634615,-3.22588163466761,28,3.48345123192884,13,17.5734328363526,7.03360702634615,42.2204569491555,3.84511188806622,4.14467247905592,18.0479471810881,17.9424175394609,0.202738721447211,1.23822480052458,18.0263287594457,17.7851826265269,84.696196440785,1.67119247958849,1.36738182992077,96.0063835237105,0,3,1.92411202376352,-0.223373051765284,0,0,1.08616379798186,7,7,0.138443580989198,1.09281244563072,0.8559890257121,0.141763455666127,-0.0118285466770404,5.554395796726403
28,12,0.0990434644840064,2.09252115135988,0.369391628317167,44.1645746646808,0.364482381420624,2.2545374629668,39.4086532500371,3.91367676379197,9.51247764722932,1.47450501778894,6.52537028544149,-7.10458454723582,27,3.46525758560917,13,17.4670127947043,6.52537028544149,40.0676837065057,3.72528709383865,4.14386940801866,17.9775181530669,17.8586200086158,0.204623658710948,1.17416811007163,18.019545413765,17.6893587070839,68.7348661893414,1.7737047665012,1.25504561000316,93.7737835237105,0,2,1.9089554781216,-0.266195667530735,0,0,1.08840247462786,7,7,0.190223741862393,1.09049447953877,0.732285395094355,0.0674013457427046,-0.0020402226254966,5.7447274948966935
29,12,0.0859372726038141,2.09405637219457,0.418147589372427,46.83079290101,0.369771245503556,2.33602634055712,44.1954141785319,3.91453154807276,10.1016528204686,1.74063486237044,7.06477861230655,-7.62412846385806,27,3.49229983151038,14,17.966274798009,7.06477861230655,79.2094291863715,3.98889312195535,4.14496971191277,18.482860040683,18.3634504242967,0.22161903038107,1.28428273782678,18.4704284382636,18.1922058468535,79.8792827512276,1.58317555363632,1.34080431714996,101.283383523711,0,2,1.9218344915849,-0.239917361388077,0,0,1.08204247517002,7,8,0.218964320795471,1.06738501482687,0.706626027069341,0.118871272313683,0.104693692936198,4.897223385116559
31,13,0.120744160442093,2.09956922025163,0.293456904274532,38.782643772461,0.324370662471336,1.88574475353456,34.8091119488618,3.92084302434645,7.57702646435446,1.14931246495569,5.6822607817575,-3.12279530282764,31,3.4727867298699,9,15.6051262570532,5.6822607817575,17.9358889286687,3.64565104118236,4.15301729280742,15.7487321724896,15.7525010211169,0.154139264137999,1.16148260047879,15.9203193020619,15.7055409198366,52.8066441255373,1.70037519822862,1.15359566011963,83.6373835237105,0,1,1.922819921354,-0.186771654653878,0,0,1.09843039347452,5,6,0.107318480548427,1.12533238543506,1.14373547593728,-0.0109506101985117,-0.0647679534001861,5.150580586203101
27,12,0.10936921037421,2.09188505279968,0.361124329809855,41.3263735236923,0.386682887411976,2.2302890549203,35.0791643472844,3.91396472207363,8.78425196391431,1.33832131763677,6.84892460811135,-6.79517005596653,27,3.44380850494184,12,16.7143296725823,6.84892460811135,92.2245319141488,3.81196808664356,4.14329334805946,17.0749184422176,17.0057197299821,0.196136971611671,1.2164917621579,17.0826185931948,16.8864458343711,90.9841036996251,1.84795900097699,1.36711587552883,89.0518835237104,0,5,1.89770184241993,-0.199028978230626,0,0,1.09316088365039,6,6,0.132538068351921,1.10603747701596,0.773247721893265,0.0606806200435458,-0.0573903539092901,6.045757490560675
27,12,0.110553330231632,2.0918104571356,0.387761505861826,39.2301209786209,0.419082246342798,2.1962270852273,33.9303991936873,3.91397053369995,7.90998580600271,1.37497801024933,6.48232737555915,-6.90109361754188,27,3.44399923247201,12,15.8843768240674,6.48232737555915,78.0361822474884,3.72681789274096,4.14330559463144,16.0414003070947,16.0405799734609,0.246890931869422,1.21660536840802,16.0494190169034,15.9891817923083,86.3309511391627,1.85799876308413,1.3476053194031,89.0518835237104,0,3,1.89750920606166,-0.260395520222246,0,0,1.09315810979835,6,6,0.434350575732626,1.10976224103709,0.748708957943529,0.0774153242849955,-0.0308103226259674,5.939302159646388
24,14,0.0860249536033771,2.093128232789,0.44923593325268,48.0812415215967,0.440039201649475,2.18308120703909,46.6232507954769,3.91199199999023,9.76226468259121,1.63701859894022,6.14960334659494,-5.93803299135467,25,3.51455642875028,15,18.5237094866832,6.14960334659494,53.0699627808432,3.77217511998831,4.14349598235174,19.2263279036844,19.0440599829949,0.288091912320535,1.32560103849683,19.1863051518778,18.8107761714626,58.6491587689341,1.54809723612964,1.40068345116766,96.4443835237106,0,0,1.91726722014516,-0.221038368681987,0,0,1.08618025885498,5,7,0.123350546175358,0.989898778200193,0.469937510964625,-0.0963085609217791,-0.01967742333085,5.563837352959244
26,14,0.0767390456172651,2.0945533137629,0.506285162784484,49.5926289744305,0.425985267669067,2.43518978295704,47.4480953350209,3.91500134669615,12.1306861638914,1.93477035712341,7.34479000091718,-6.35479010655712,24,3.50591594345058,17,18.4660005530715,7.34479000091718,48.6577186637579,4.00457477901422,4.14501359713761,19.11108238109,18.9475442806031,0.289902185317223,1.44479878611209,19.075305805851,18.7334545518119,74.0613201890771,1.51978598195606,1.54696550798924,106.269883523711,0,0,1.92936013783916,-0.219427586688881,0,0,1.07816894015177,5,7,0.396951824287167,1.02040855873419,0.670963132012461,0.08166734340727,0.238511549511891,6.958607314841775
25,14,0.0832369621693857,2.09333860058524,0.497611032898519,48.4107844963299,0.420020915744639,2.23996457259893,46.9064165713368,3.91353768764968,10.5996750661261,1.967689171504,6.61224028779264,-5.9903777765579,24,3.50428194385138,16,18.5230814268198,6.61224028779264,48.1482543531461,3.77227986406826,4.1438636807071,19.1962786273905,19.0240691255447,0.306355000010344,1.32931799471829,19.1573210437341,18.8006081686592,56.8754274574691,1.53120806048579,1.40346196067914,99.0378835237107,0,0,1.91073684162228,-0.233505653200136,0,0,1.08396730309238,5,6,0.405301275832124,1.0017100278881,0.657909628713872,0.0404091288510332,0.101554819309307,6.3872161432802645
25,14,0.0857101370105555,2.09250978605232,0.501900473694233,49.2717023343169,0.427495509579697,2.23996457259893,46.796797913986,3.91385877278388,11.7208125412605,1.9524763712636,6.61224028779264,-5.98202515215981,24,3.50267011857931,16,18.5488125617282,6.61224028779264,57.9513643605223,3.77227986406826,4.14374707833975,19.2272354936441,19.0533282598465,0.309742238104294,1.32725162101739,19.1987977311555,18.8281240590706,71.0637960824674,1.60417544794486,1.40346196067914,98.8488835237107,0,3,1.91295034950392,-0.253775133305968,0,0,1.08400737580291,5,6,0.418067269364953,1.01069338501386,0.658622545279817,0.0574131178109112,0.0745559031409214,6.096910013008056
28,12,0.098616495920139,2.09215283495727,0.444486409450311,44.138609574966,0.449079559443191,2.26834921038088,39.2245209942603,3.91491781785016,9.60369789806523,1.57850432215335,6.60116699146362,-7.21379390726828,27,3.46555426729412,13,17.3136516755411,6.60116699146362,31.1139684612,3.75457580545016,4.14404785822428,17.7394886793092,17.6498153505513,0.278666881199723,1.29173118200071,17.7428134106741,17.5088191922331,94.2987680298635,1.80084666718091,1.34808955869005,96.2718835237105,0,4,1.9063613019223,-0.262547325208499,0,0,1.08616344848282,7,6,0.453287210460466,1.09689310393393,0.715801311376327,0.15217692137778,0.0337218369467519,7.397940008672037
28,12,0.0945166876968622,2.0926470541677,0.375560677556301,44.1611551074529,0.366155099386156,2.31448959758297,40.1090441295904,3.91468856193558,9.50368307660645,1.48291515122778,7.03360702634616,-7.15720155604234,27,3.46739375364005,13,17.5407937232435,7.03360702634616,43.3250802328657,3.84511188806622,4.14412241221664,18.0036357449441,17.9021570845353,0.209039317389289,1.22110750915915,17.9695477837021,17.7488146021235,84.8816376912976,1.70368143244127,1.36738182992077,96.4608835237105,0,3,1.90576861207916,-0.241918283621008,0,0,1.08615361737676,7,6,0.154537453900868,1.08327043118343,0.714913234104606,0.139355640958246,0.03938767927498,5.543633966870957
24,14,0.0883004198000314,2.09175610488989,0.498648529562438,50.02453547785,0.503456693911264,2.36204119099647,44.8538054306793,3.91299717239819,10.5803624840749,1.73980986148383,7.16310147405655,-5.67322920692776,25,3.51378187124374,15,18.355783777735,7.16310147405655,91.35622799521,3.83740316266452,4.14328854392131,18.9753702141084,18.8212633874687,0.361490413292376,1.28360822349813,18.9316808139462,18.6156933338181,83.4359001847128,1.6224336834472,1.41421356237309,98.6598835237108,0,3,1.89870739048406,-0.232221853057927,0,0,1.08407046473132,5,6,0.374514736979078,0.998433269957424,0.532911133359189,0.0521661195466007,0.0491786159487709,5.892790030352131
28,12,0.0859673143291468,2.09395705442434,0.426333875927992,47.2722220138232,0.409880780254402,2.33655592058377,45.169395226303,3.91426269816396,9.45817480267212,1.59806448339732,7.06213515575058,-7.54141895859371,28,3.50786906594379,13,18.3730692280627,7.06213515575058,34.7763626413111,3.99815969722597,4.14487514676953,18.9914392758559,18.8385231007885,0.256484833427933,1.28574007931277,18.9732195337511,18.6333350305658,79.0505460551061,1.62560255468915,1.34438199308372,101.283383523711,0,2,1.92153629248858,-0.238525304592219,0,0,1.08205855270267,7,8,0.129418483125262,1.0567311734398,0.556741966197631,0.0484663682222798,-0.0101335016984809,5.795880017344075
31,13,0.123195894785218,2.09938233441598,0.258285546077373,36.7857317164936,0.288830457128083,1.88344639549161,32.1139236673051,3.92026688496228,7.59246932750267,1.12241795505299,5.64124652285205,-8.24798282619409,30,3.46282542312995,9,15.0946137694291,5.64124652285205,9.56214932550352,3.59255611901318,4.15247942114111,15.1159958192734,15.1611588250507,0.134164964836604,1.05888098407536,15.3008000217622,15.1549582153993,36.8266861877035,1.83309037743921,1.06422170616827,81.4097835237104,0,0,1.91263657856132,-0.241154297535556,0,0,1.1013350166092,5,6,0.0925665579983132,1.12408193985767,0.848132482301901,0.0524768996848505,-0.0565137507100109,5.197226274708024
32,13,0.103707568408682,2.09988921613502,0.289146623585039,39.8287742061315,0.285290152754146,1.92027920966464,37.4621020225734,3.92073637786704,8.14670007950943,1.30718783430168,5.73219650379775,-8.77171161845964,30,3.47865764905633,10,16.5138286290751,5.73219650379775,22.334098635777,3.67998347806852,4.1532061972434,16.8054094805991,16.7613380466216,0.147623816399402,1.09897087529096,16.9493105591769,16.6650558427392,48.058704303807,1.63044869224923,1.14607324991159,88.9043835237105,0,0,1.92107720607505,-0.220721897252873,0,0,1.09310378450725,6,6,0.126640300203296,1.08846234975561,0.671404651643396,0.0510865759626715,0.0708234744736072,4.522878745280337
31,13,0.103750910617322,2.0998383859168,0.303408458190659,39.2740982303122,0.32183091992961,1.92056116758134,35.7368280291263,3.92062390468963,7.47265967809776,1.21505119738915,5.72034328044433,-8.64656229879538,31,3.49028578427563,9,15.9390385221752,5.72034328044433,89.2307025652141,3.68230590880771,4.15316276486308,16.0983922545483,16.0976875547302,0.146877828400868,1.07469718219392,16.2510784254613,16.045500975586,47.8624046214353,1.61227889117348,1.09004029825158,88.9043835237105,0,0,1.92087726179009,-0.230239326396502,0,0,1.09310920705676,5,6,0.0945291706952878,1.07490435576582,0.450282801310091,0.0123526046796255,-0.0544383517916825,5.769551078621726
32,13,0.0997588878773194,2.09991777308681,0.423817243208198,40.7186399055544,0.433023687022547,2.17916057887055,38.5349699778295,3.92140173700617,8.26701229429542,1.61954965032175,6.52081793661177,-8.7035591020631,30,3.47974197199114,10,16.7156737216223,6.52081793661177,29.1032515463838,3.68768715284063,4.15336925527127,17.0338109624144,16.9806465663089,0.238141230042738,1.1521456772896,17.188225629989,16.8755291978978,45.3415649197254,1.58134847084129,1.1628142270451,91.4948835237105,0,0,1.91703204226017,-0.201906513712144,0,0,1.09061473166952,6,6,0.103989596646743,1.08567915914567,0.664830245184931,0.0858691890164019,0.0723775218592988,4.522878745280337
32,13,0.103297614591051,2.09965997635001,0.425648899596966,41.3580711015275,0.436049600911845,2.17916057887055,38.4723834069589,3.92156806120043,9.3875369829084,1.61010200638166,6.52081793661177,-8.70428532962241,30,3.47851724204426,10,16.7267763734021,6.52081793661177,30.7399378621402,3.68768715284063,4.15329963387691,17.044601057299,16.9916153824939,0.241603606196169,1.12948571534199,17.2026043392938,16.8866047071302,59.6540208356049,1.65921733140088,1.1628142270451,91.3058835237105,0,2,1.91825003671776,-0.232477637787692,0,0,1.09063426675292,6,6,0.105306229264907,1.09765054827253,0.680873558135297,0.0916983641729209,0.0395475378627341,4.522878745280337
24,14,0.0908447243955066,2.0922558099583,0.503238936714493,52.5135729373047,0.513184579997442,2.36204119099647,48.6451098138942,3.91316817382684,10.544611127264,1.72788137006957,7.16310147405656,-3.33882392074801,26,3.51750504808688,15,18.3804798756879,7.16310147405656,87.1524700378837,3.83740316266452,4.14383743422529,19.007558919901,18.8509142643407,0.352572636649139,1.30343101459839,18.9727278117153,18.6428444818778,83.2603715725661,1.6045810820438,1.41421356237309,98.2053835237107,0,3,1.92067002057124,-0.207580717432785,0,0,1.08408082889109,5,7,0.356965036173733,1.00628341406949,0.646969323965636,0.0560053847674982,-0.0011252574942579,5.935542010773082
25,14,0.0807674415250543,2.09325706699376,0.532413493135552,53.104442700125,0.465247838625333,2.38984813376807,50.0192362313158,3.91283055298295,11.1805015090892,2.0827125901926,7.19298805431951,-6.12545364976183,25,3.51961829839408,16,18.9532381124584,7.19298805431951,96.2731996754206,3.88620095507692,4.14413542195766,19.6626855597035,19.4789610361246,0.345509490492421,1.4442499756232,19.6235028829719,19.2434555514791,78.4262997738873,1.52951090535842,1.54654438313343,103.484383523711,0,2,1.9180991103027,-0.238340551994553,0,0,1.08015156415076,5,8,0.445130236205336,0.991190081925623,0.568702169173265,0.0186564867801545,0.105796987901418,6.251811972993799
24,14,0.080793976901747,2.09313356134136,0.484784002320561,53.4166541668249,0.481041184456907,2.39049541269859,50.3564515886327,3.91255930554916,10.5179062826225,1.74186524090718,7.19114040271397,-5.93072337821076,26,3.52533519877887,15,19.0732820654708,7.19114040271397,99.1406047518069,3.88736104826926,4.14403996917039,19.811073575975,19.6180549560467,0.327851070432783,1.44424942945264,19.7697497771934,19.3730950389568,77.6270409583704,1.53883347328471,1.54654620475757,103.484383523711,0,2,1.91790141265465,-0.236991689019228,0,0,1.08016797880997,5,8,0.173625547174945,0.982213188328366,0.414808501008548,-0.0500556639476712,-0.0034994159857114,5.756961951313706
26,14,0.0725489231451442,2.09456508418728,0.548875054732638,55.120758729739,0.472923787171652,2.58204942329366,51.4541722113519,3.91561945385063,12.8717530753109,2.06947265290912,7.71051975127073,-6.3197278905768,25,3.52155139627661,17,19.0254570112449,7.71051975127073,94.6743137568366,4.00979451098835,4.14558186760042,19.7049245416639,19.5308870414209,0.331812416821401,1.54786376704531,19.6667445328916,19.3053887540651,93.0347975164646,1.51665680727827,1.66265162678613,113.321883523712,0,2,1.92986999703674,-0.237721669023447,0,0,1.07317960102682,5,8,0.453871357032876,1.01057892538882,0.615271857249735,0.0784943426358041,0.232316995915026,8.0
30,12,0.076693175081904,2.09528030953292,0.496398828577635,49.2101332450753,0.396469962528409,2.61360437272611,46.3300262203772,3.91732255566834,11.8091547052838,2.04107287089786,8.424317108596309,-7.99521079124226,27,3.49542136766065,15,18.2090627464501,8.424317108596309,124.753448634681,4.05568342806898,4.14641243573559,18.7137372316097,18.5987183055041,0.222436884432345,1.44606703279168,18.6967164578776,18.4314773906995,94.4853146172214,1.55265512298562,1.54757810043581,111.116883523711,0,2,1.93374745821154,-0.249773885792873,0,0,1.07475929090905,7,8,0.264967472464753,1.07811485909589,0.717454470324868,0.172177202866072,0.23899456074797,6.259637310505756
27,12,0.105426745819386,2.09231636091756,0.395919079162074,40.238331675145,0.413567029364754,2.23028905492029,35.1079711142693,3.91374250152532,7.6537768254189,1.40278733875602,6.84892460811135,-6.84969151267416,27,3.44815610217833,12,16.6865019978612,6.84892460811135,78.3708403009622,3.81196808664355,4.14337902601865,17.0350084162904,16.9704003026967,0.257965580568053,1.21657809627185,17.0238366883363,16.855152513442,78.3352711478521,1.72906587159811,1.36711587552884,89.2408835237104,0,2,1.89588262437099,-0.175359230053418,0,0,1.09314722564757,6,6,0.283648117812274,1.09376862543857,0.732931643763156,0.0499758650566865,-0.0189935507409922,6.050609993355088
27,12,0.104088040628961,2.09184591237346,0.403842686961727,41.0856075733774,0.426542285996122,2.23228595465639,35.3120584971223,3.91574814524188,7.63284290182932,1.39362310614957,6.85990774001652,-6.86919962702709,27,3.44785021037771,12,16.7288626421072,6.85990774001652,83.5257838191665,3.83041457684306,4.14351812782558,17.0670405355383,17.0058063532176,0.258103520138169,1.23248947349683,17.0524388635087,16.894010675901,89.6299445460917,1.81866665447302,1.36739090062828,91.6423835237104,0,3,1.89228838558328,-0.186185011025306,0,0,1.09063762559178,6,5,0.448858816039974,1.10108059704815,0.727380451904399,0.0968558791820416,-0.0278935423873856,5.889410289700751
27,12,0.109074109765944,2.09280371723642,0.393321202614878,41.3304908248584,0.418215352939993,2.2302890549203,37.9179912111247,3.91391091374562,7.77835418570585,1.38464968270209,6.84892460811133,-3.05653903027562,28,3.4755553823569,12,16.2058481172107,6.84892460811133,73.5807394253329,3.81196808664356,4.14391630280689,16.4224440048559,16.402684310765,0.247219893620404,1.22303233595287,16.4156652498,16.3314202971514,76.6962226518857,1.72391322447811,1.36711587552883,88.7863835237104,0,2,1.92224394177231,-0.201439982698607,0,0,1.09315844781185,6,7,0.26128237345514,1.1049941728326,0.985345118559272,0.060517401182185,-0.0738628921946203,6.008773924307505
27,12,0.111090198931021,2.09218640060216,0.37973656560625,40.115417928001,0.401987743224947,2.19961421583092,34.2855385939452,3.91274406219502,7.66979574536326,1.40232948156415,6.05031813149528,-6.80807844680735,27,3.44327892670075,12,16.5166939928805,6.05031813149528,72.9632476291203,3.69746094186952,4.14312922711044,16.8948002956721,16.8186914884082,0.223954706812187,1.18498164752822,16.9479208365782,16.6935401111327,62.1091510530037,1.7947987832542,1.25445312315554,86.5567835237104,0,1,1.90296838405306,-0.222427985688449,0,0,1.09577852477729,6,7,0.149573293688444,1.10283436125653,0.788301865074942,0.0273821542039156,-0.0607549281696079,6.309803919971486
28,12,0.0948630583449304,2.09376289501069,0.396629962399414,42.8699880990218,0.381115765234295,2.25133568857542,39.1166979419935,3.91358023407105,8.24889875998062,1.58903067408657,6.8773384718708,-7.2751249065203,27,3.48724673184987,13,17.0434546866758,6.8773384718708,118.802957909691,3.85181360632619,4.14420848206333,17.4191727332748,17.3451596180918,0.202956384868319,1.21659200508758,17.4118902609174,17.2208725353332,73.2745525887347,1.63979565099114,1.34024914292302,94.0573835237105,0,1,1.91968204830476,-0.204020564784758,0,0,1.0883610605792,6,8,0.200456364256104,1.07432526260174,0.706651600489929,0.0165130948896019,0.0686712262799272,5.966576244513051
31,13,0.121122175946141,2.09958922659715,0.245308207964292,34.8258217710929,0.27507238069165,1.73580055272244,31.7786016040908,3.91990667495855,7.70245509692679,1.1362855123764,4.11973275516882,-7.95276768224091,30,3.46316359575223,9,14.6072220364282,4.11973275516882,9.43237654398328,3.33398831075703,4.15243572546183,14.5186210202997,14.6010833137687,0.124656930778083,1.01049971819763,14.7904381508696,14.6315613597242,36.3407228382668,1.69661993895407,1.0,79.1068835237104,0,0,1.91381247258756,-0.198111929223873,0,0,1.10440877535415,5,6,0.0920910872695455,1.12688920215374,0.837683041699869,0.0034834224694634,-0.0056381518984139,4.522878745280337
31,13,0.113889203535103,2.09963352848223,0.262321556132402,35.8490519033681,0.280403279798821,1.87938524157182,32.645826446183,3.92064790456985,8.16319833921197,1.18490631947939,5.62731081166064,-8.22957927878313,30,3.46436041796065,9,15.3067145001868,5.62731081166064,25.1978161245919,3.59210407561025,4.15268892043435,15.3961115449567,15.4175063594573,0.131172253962909,1.08439738783759,15.5472990038592,15.388612988319,41.3117426684898,1.67399692913651,1.07884816583805,84.2808835237105,0,0,1.91000327349845,-0.172867541727904,0,0,1.09841827869645,5,6,0.0962637987434634,1.10240111448302,0.634701504828999,-0.0613818475447042,-0.0038174130408612,5.100179497572904
25,14,0.0783298831318575,2.09334837401139,0.453002270908305,51.8021928926096,0.449831713039022,2.39734908775191,48.3355250304463,3.914128715385,11.9043180417552,1.66755793481754,7.19926249088949,-5.98368861064207,25,3.52032611340463,16,18.5862784835297,7.19926249088949,131.451645678739,3.88642775241678,4.14441176310075,19.1842476944137,19.0380914800549,0.271403190342776,1.44426498592015,19.1331781805734,18.839769058052,81.5527852757154,1.54014311681818,1.54655305165373,106.080883523711,0,2,1.91160846624365,-0.197699296851542,0,0,1.07824248051016,5,7,0.198556573408733,0.992917713309742,0.589189352440862,0.0480617040682987,0.106283072192036,7.221848749616356
29,12,0.0831829972560538,2.09414241529169,0.473857941702741,49.8596287429798,0.402985364976452,2.34813212685717,48.0335939969758,3.91582896592323,9.45205359619782,1.96957043051795,7.07663049871263,-7.48827619838027,27,3.49412779774418,14,18.7563079731186,7.07663049871263,87.6063068240509,3.98895927360847,4.14524446382485,19.4244015119862,19.2550210172166,0.256139961307974,1.31945551857486,19.4052094139681,19.0332641075502,76.6044561685064,1.59637399360625,1.36760817298666,103.878883523711,0,2,1.91600913453808,-0.181915102576051,0,0,1.08004806151258,7,7,0.340655035399643,1.06618070130735,0.712998249498544,0.148033328375419,0.105397004732511,6.337242168318426
29,12,0.0856529186970186,2.09336158898645,0.482605765656345,48.3705055113922,0.401615872535738,2.34813212685717,45.1795521591822,3.91615333758026,11.4202685568274,1.90793388515005,7.07663049871265,-7.58957088939595,27,3.49206128804168,14,18.3304041114358,7.07663049871265,38.0450819816465,3.98895927360848,4.14512708326356,18.9057159017325,18.7673025718232,0.269389418374337,1.30328954365421,18.8992378965686,18.5764909782407,91.4522663139277,1.66699188854553,1.36760817298666,103.689883523711,0,5,1.91783235819661,-0.265549619452905,0,0,1.08008498583308,7,7,0.399200632616234,1.07535127757433,0.718830677205497,0.144603782836868,0.0808920241813797,5.609064892896621
28,12,0.110358521598692,2.09332913109663,0.416032133701943,43.5162250171866,0.388714607651588,2.35575376292218,39.5019730894709,3.91392398976914,10.9145120896344,1.58506973953807,7.08462297783164,-7.38602390568963,29,3.48802850088124,13,17.2055244652022,7.08462297783164,84.8594832988865,4.00624259124595,4.14448801553758,17.5860114348933,17.511540348708,0.171482032402869,1.33949777923416,17.606035126226,17.3856640727579,81.2482582309475,1.56046460411048,1.38166731052055,103.651683523711,0,2,1.90780874459406,-0.112050270496866,0,0,1.08015418502305,7,6,0.103486816805915,1.01863521336642,0.665727996479436,0.0670164433406089,-0.0041421009460447,5.987162775294828
