F06[C-C],F03[C-N],L1v,P_VSA_p_2,L1p,HOMA,SpMin1_Bh(p),H6v,RNCG,Tv,H6p,L1e,SpMax_B(v),RDF115v,Tp,SpDiam_B(v),SpMax_B(p),Eig07_EA,SM15_AEA(bo),HOMT,H4s,SpDiam_B(p),TPSA(Tot),H6i,RDF060p,Eig07_AEA(ri),TPSA(NO),SpMin1_Bh(e),SpMax5_Bh(i),VE3sign_RG,F05[C-C],F05[C-N],DP15,MATS1p,SpMax1_Bh(e),Eig07_EA(ed),H7v,RDF145s,SM02_AEA(ri),DP18,H7u,L1u,SP18,DP16,F06[C-N],DP20,DP19,CATS3D_14_AP,Mor19p,GGI2,Eig12_EA,SM5_RG,RDF115m,T(N..Cl),SM3_Dz(p),ALOGP2,MATS4m,J_D/Dt,alvo
24,14,45.4876161273347,139.179647401832,44.4702134613894,0.812748848387097,2.09175610488989,0.498648529562438,0.0883004198000314,50.02453547785,0.503456693911264,44.8538054306793,3.91299717239819,9.65524909014015,48.8677574246784,5.81467998785884,3.87892296756504,2.36204119099647,2.36204119099647,25.1952143,19.5757077220877,5.82914722918461,100.42,1.73980986148383,10.5803624840749,3.30120463549596,100.42,1.94988371262657,3.51378187124374,-5.67322920692776,25,15,18.355783777735,-0.0047713117850792,4.14328854392131,7.16310147405655,0.361490413292376,91.35622799521,7.16310147405655,18.9753702141084,0.814114237592621,42.7063179723266,18.9316808139462,18.6156933338181,18,19.1393245041255,19.0806076474941,0,-0.141926464575534,5.55555555555555,1.41421356237309,6.79172764416166,12.80213499414,123,17.6648317938487,39.49996801,-0.0124389639177614,14.6031635562155,5.892790030352131
28,12,42.7174076391537,121.168896718802,39.3651574327061,0.738622408484848,2.09395705442434,0.426333875927992,0.0859673143291468,47.2722220138232,0.409880780254402,45.169395226303,3.91426269816396,9.42229972972339,44.1348463067619,5.81579849140336,3.88063973763286,2.33655592058377,2.33655592058377,24.37453948,23.3647989863397,5.83070504824928,88.39,1.59806448339732,9.45817480267212,3.27155657601747,88.39,1.95834682918701,3.50786906594379,-7.54141895859371,28,13,18.3730692280627,-0.0116616960611935,4.14487514676953,7.06213515575058,0.256484833427933,34.7763626413111,7.06213515575058,18.9914392758559,0.781467555812344,41.9776012473408,18.9732195337511,18.6333350305658,15,19.150364257731,19.094618875853,0,0.0834364571516377,6.44444444444443,1.34438199308372,6.82358663088136,13.7610063874719,57,17.6978353609632,41.59089081,-0.0830940383524289,14.740920007141,5.795880017344075
31,13,31.9085689117876,104.383367170671,32.9882979152906,0.697268983636363,2.09938233441598,0.258285546077373,0.123195894785218,36.7857317164936,0.288830457128083,32.1139236673051,3.92026688496228,7.4709162209088,38.2221431134244,5.80504573164109,3.89023526767361,1.88344639549161,1.88344639549161,23.00987646,7.17666211298367,5.81478518164102,75.5,1.12241795505299,7.59246932750267,2.85460345663199,75.5,1.96939112106993,3.46282542312995,-8.24798282619409,30,9,15.0946137694291,0.0091643295322671,4.15247942114111,5.64124652285205,0.134164964836604,9.56214932550352,5.64124652285205,15.1159958192734,0.485365920610765,32.2711372707807,15.3008000217622,15.1549582153993,10,14.8813824844931,15.0219785632849,0,0.147641141699243,4.0,1.06422170616827,6.80871098073021,18.0226909299465,0,16.2265960888853,27.6676,-0.0761762072750308,13.5603190711056,5.197226274708024
32,13,35.3766297856776,104.383367170671,34.100136112545,0.699144613333333,2.09988921613502,0.289146623585039,0.103707568408682,39.8287742061315,0.285290152754146,37.4621020225734,3.92073637786704,7.28840106426659,38.7815182929679,5.80573480263342,3.89055239760866,1.92027920966464,1.92027920966464,23.07177224,12.3186716812072,5.81529091974169,75.5,1.30718783430168,8.14670007950943,2.88596661241404,75.5,1.97061514878725,3.47865764905633,-8.77171161845964,30,10,16.5138286290751,0.0071873899667333,4.1532061972434,5.73219650379775,0.147623816399402,22.334098635777,5.73219650379775,16.8054094805991,0.525969205327421,36.2189866424202,16.9493105591769,16.6650558427392,10,16.7466325925279,16.7997528664782,0,0.117008914384594,4.66666666666666,1.14607324991159,6.87286174131678,9.18478522572055,0,16.8708600592426,29.74502521,-0.0925900428861935,14.130200742188,4.522878745280337
31,13,33.9168364610293,104.383367170671,33.2271579679094,0.699492756969697,2.0998383859168,0.303408458190659,0.103750910617322,39.2740982303122,0.32183091992961,35.7368280291263,3.92062390468963,7.7860111077165,38.47699776103,5.80553600589271,3.89042270922336,1.92056116758134,1.92056116758134,23.08326098,13.6650075780083,5.81509181625419,75.5,1.21505119738915,7.47265967809776,2.88558700105381,75.5,1.97051932601402,3.49028578427563,-8.64656229879538,31,9,15.9390385221752,0.0071873899667333,4.15316276486308,5.72034328044433,0.146877828400868,89.2307025652141,5.72034328044433,16.0983922545483,0.521640664137167,34.9644818598264,16.2510784254613,16.045500975586,11,15.9552372053181,16.0501430853638,0,0.0528896402157988,4.88888888888888,1.09004029825158,6.87105273852752,10.1566047365399,0,16.918938848009,29.74502521,-0.118520127972359,13.7529282354536,5.769551078621726
32,13,36.4897225796293,104.383367170671,34.8531738426354,0.699492756969697,2.09991777308681,0.423817243208198,0.0997588878773194,40.7186399055544,0.433023687022547,38.5349699778295,3.92140173700617,9.08279209065799,39.1874360350847,5.80689324653704,3.89130352988507,2.17916057887055,2.17916057887055,23.08326098,22.8625091494985,5.81644960402097,75.5,1.61954965032175,8.26701229429542,3.09812012434673,75.5,1.97003991987355,3.47974197199114,-8.7035591020631,30,10,16.7156737216223,0.0070673736139744,4.15336925527127,6.52081793661177,0.238141230042738,29.1032515463838,6.52081793661177,17.0338109624144,0.82414825615734,37.0236424276183,17.188225629989,16.8755291978978,10,16.9941320626973,17.0375425651489,0,0.0901267006399873,5.11111111111111,1.1628142270451,6.85526103191761,11.5315471349082,0,17.0340014982461,32.02880836,-0.0306459346036455,14.2580956999525,4.522878745280337
32,13,36.9721530278381,104.383367170671,35.8008961172635,0.697954366060606,2.09965997635001,0.425648899596966,0.103297614591051,41.3580711015275,0.436049600911845,38.4723834069589,3.92156806120043,9.50160854512928,40.4237168749171,5.80692630118365,3.89175519794987,2.17916057887055,2.17916057887055,23.03249408,16.8115851750809,5.81670529961344,75.5,1.61010200638166,9.3875369829084,3.06332030596185,75.5,1.9702131107813,3.47851724204426,-8.70428532962241,30,10,16.7267763734021,0.0079057526624648,4.15329963387691,6.52081793661177,0.241603606196169,30.7399378621402,6.52081793661177,17.044601057299,0.82394786438034,37.0643643704873,17.2026043392938,16.8866047071302,10,17.004379747869798,17.0480896824608,0,0.029311183689436,5.11111111111111,1.1628142270451,6.84436514847428,12.8452688175522,43,16.9727899932231,37.43359489,0.0130522120214211,14.2580956999525,4.522878745280337
24,14,47.9329797315713,139.179647401832,48.0951022326159,0.812748848387097,2.0922558099583,0.503238936714493,0.0908447243955066,52.5135729373047,0.513184579997442,48.6451098138942,3.91316817382684,9.59591327636405,52.5378044912513,5.81463312665079,3.87934865667996,2.36204119099647,2.36204119099647,25.1952143,19.5969874135825,5.82925215501419,100.42,1.72788137006957,10.544611127264,3.30621439311088,100.42,1.95150960755201,3.51750504808688,-3.33882392074801,26,15,18.3804798756879,-0.006118764291786,4.14383743422529,7.16310147405656,0.352572636649139,87.1524700378837,7.16310147405656,19.007558919901,0.821760198474068,47.4668950786421,18.9727278117153,18.6428444818778,19,19.1766796054291,19.1153662598967,0,-0.0540768131593726,5.55555555555555,1.41421356237309,6.89351887435107,12.6915279599304,123,17.6139303562257,43.10710336,-0.0638333403969335,14.6031635562155,5.935542010773082
25,14,48.5412445033166,139.179647401832,46.0410913085252,0.810889507096774,2.09325706699376,0.532413493135552,0.0807674415250543,53.104442700125,0.465247838625333,50.0192362313158,3.91283055298295,9.73232576749488,50.4628575537567,5.81428621059178,3.87848631928311,2.38984813376807,2.38984813376807,25.13757472,21.3766178650958,5.82873771910147,100.42,2.0827125901926,11.1805015090892,3.32530237250068,100.42,1.95134584516714,3.51961829839408,-6.12545364976183,25,16,18.9532381124584,-0.010421966639918,4.14413542195766,7.19298805431951,0.345509490492421,96.2731996754206,7.19298805431951,19.6626855597035,0.817090533059516,47.2320884716572,19.6235028829719,19.2434555514791,18,19.8851088376842,19.7972709896377,0,-0.0865587845424888,5.77777777777777,1.54654438313343,6.86594182155164,12.934303514183,67,17.9887133044427,40.41526329,-0.0071896544996968,15.0588045350148,6.251811972993799
24,14,48.8134695676217,139.179647401832,46.2114260957805,0.810889507096774,2.09313356134136,0.484784002320561,0.080793976901747,53.4166541668249,0.481041184456907,50.3564515886327,3.91255930554916,9.73950196014065,50.6474587763681,5.81352178551301,3.87819616767853,2.39049541269859,2.39049541269859,25.13757472,24.3662144409695,5.8279669438133,100.42,1.74186524090718,10.5179062826225,3.32620039268517,100.42,1.95126266979161,3.52533519877887,-5.93072337821076,26,15,19.0732820654708,-0.010421966639918,4.14403996917039,7.19114040271397,0.327851070432783,99.1406047518069,7.19114040271397,19.811073575975,0.836515805165363,47.4799276636879,19.7697497771934,19.3730950389568,19,20.0515448527576,19.9547771902094,0,-0.0835240387056993,5.99999999999999,1.54654620475757,6.86421120535479,13.2356915313442,67,18.0250665948293,40.41526329,-0.0253041650998165,14.7282376960962,5.756961951313706
26,14,49.9780655380244,139.179647401832,47.1967577529583,0.811127832258065,2.09456508418728,0.548875054732638,0.0725489231451442,55.120758729739,0.472923787171652,51.4541722113519,3.91561945385063,10.397320129293,51.9671552475998,5.82102116841274,3.88178194536237,2.58204942329366,2.58204942329366,25.1449628,25.393223606862,5.83545301757578,100.42,2.06947265290912,12.8717530753109,3.53130322404448,100.42,1.95338525682395,3.52155139627661,-6.3197278905768,25,17,19.0254570112449,-0.011529478992992,4.14558186760042,7.71051975127073,0.331812416821401,94.6743137568366,7.71051975127073,19.7049245416639,0.819439802382917,48.4727230812592,19.6667445328916,19.3053887540651,18,19.9090214981635,19.8301681254575,0,-0.108457882911495,6.66666666666665,1.66265162678613,6.90954414397037,14.5819211321354,67,18.4451440752559,53.28416016,-0.0506212592012095,15.9336672281931,8.0
30,12,44.0413960312754,121.168896718802,40.5242923978605,0.738783943030303,2.09528030953292,0.496398828577635,0.076693175081904,49.2101332450753,0.396469962528409,46.3300262203772,3.91732255566834,12.0904853057966,45.634340428624,5.82318034824301,3.8841903019564,2.61360437272611,2.61360437272611,24.37987012,26.5390161690513,5.83810293085623,88.39,2.04107287089786,11.8091547052838,3.58821406250405,88.39,1.95933831071182,3.49542136766065,-7.99521079124226,27,15,18.2090627464501,-0.0118003227985852,4.14641243573559,8.424317108596309,0.222436884432345,124.753448634681,8.424317108596309,18.7137372316097,0.758403666162276,43.0748470729038,18.6967164578776,18.4314773906995,14,18.7974724457808,18.7791887585451,0,0.094567009594917,7.1111111111111,1.54757810043581,6.87078002047927,20.579229554329,57,18.1433814012806,54.63279396,-0.10856630302576,15.9356894650787,6.259637310505756
27,12,35.9218481191427,121.168896718802,35.4584273360512,0.738783943030303,2.09231636091756,0.395919079162074,0.105426745819386,40.238331675145,0.413567029364754,35.1079711142693,3.91374250152532,7.57565631578402,39.8741860797506,5.81582487278928,3.88002334773084,2.23028905492029,2.23028905492029,24.37987012,10.7001566513614,5.83045418302584,88.39,1.40278733875602,7.6537768254189,3.19256402773027,88.39,1.95492610280686,3.44815610217833,-6.84969151267416,27,12,16.6865019978612,-0.0074356202265338,4.14337902601865,6.84892460811135,0.257965580568053,78.3708403009622,6.84892460811135,17.0350084162904,0.690222595363597,33.565715096599,17.0238366883363,16.855152513442,14,17.0220065014896,17.0514619135291,0,-0.0408839043172409,5.33333333333333,1.36711587552884,6.69433716791761,10.9150053740812,93,16.8257449892834,31.80847201,-0.126183287379654,14.1190013593015,6.050609993355088
27,12,36.5868821123514,121.168896718802,36.1541115788068,0.738783943030303,2.09184591237346,0.403842686961727,0.104088040628961,41.0856075733774,0.426542285996122,35.3120584971223,3.91574814524188,7.57945461618953,40.7648676239128,5.82002040995573,3.8831182452088,2.23228595465639,2.23228595465639,24.37987012,10.6550549988274,5.83494540279823,88.39,1.39362310614957,7.63284290182932,3.1954065135242,88.39,1.95482378143594,3.44785021037771,-6.86919962702709,27,12,16.7288626421072,-0.0040066111321389,4.14351812782558,6.85990774001652,0.258103520138169,83.5257838191665,6.85990774001652,17.0670405355383,0.679740264111965,33.5762413965257,17.0524388635087,16.894010675901,14,17.0476037859446,17.080219263196,0,-0.110997694758545,5.55555555555555,1.36739090062828,6.66705218662856,10.9191256833426,134,16.9354640912568,39.74419849,0.0242250244571528,14.3606494762169,5.889410289700751
27,12,36.658537054443,121.168896718802,37.2576679855321,0.738783943030303,2.09280371723642,0.393321202614878,0.109074109765944,41.3304908248584,0.418215352939993,37.9179912111247,3.91391091374562,8.40899813385708,42.0331160735913,5.81577914561276,3.8804396560809,2.2302890549203,2.2302890549203,24.37987012,10.3809126946714,5.83055234917572,88.39,1.38464968270209,7.77835418570585,3.1951113650741,88.39,1.95600280141658,3.4755553823569,-3.05653903027562,28,12,16.2058481172107,-0.0083800351286507,4.14391630280689,6.84892460811133,0.247219893620404,73.5807394253329,6.84892460811133,16.4224440048559,0.706248679533973,37.7075011444639,16.4156652498,16.3314202971514,15,16.3172977482838,16.3932216930705,0,0.0214598812160524,5.33333333333333,1.36711587552883,6.80472477673076,11.0637737776142,93,16.7576337320669,35.05350436,-0.17799448910569,14.1190013593015,6.008773924307505
27,12,35.7869154784257,121.168896718802,36.8114870638063,0.738783943030303,2.09218640060216,0.37973656560625,0.111090198931021,40.115417928001,0.401987743224947,34.2855385939452,3.91274406219502,7.4178591608385,41.2139019085553,5.81341936036721,3.87907139255251,2.19961421583092,2.19961421583092,24.37987012,9.68633838875031,5.82831313241548,88.39,1.40232948156415,7.66979574536326,3.12396511651369,88.39,1.95514177202837,3.44327892670075,-6.80807844680735,27,12,16.5166939928805,-0.0046512500892248,4.14312922711044,6.05031813149528,0.223954706812187,72.9632476291203,6.05031813149528,16.8948002956721,0.689223538387282,33.5570839704324,16.9479208365782,16.6935401111327,14,16.9091601914067,16.9242431804622,0,0.01902478093406,4.88888888888888,1.25445312315554,6.70687024045245,10.7884695963482,52,16.6213943789347,30.45273856,-0.102259378848958,13.8790328314773,6.309803919971486
28,12,38.2181507913524,121.168896718802,36.8178491882623,0.738783943030303,2.09376289501069,0.396629962399414,0.0948630583449304,42.8699880990218,0.381115765234295,39.1166979419935,3.91358023407105,8.19921742064905,41.4250689482269,5.81543862364172,3.87959914525767,2.25133568857542,2.25133568857542,24.37987012,14.2501025690704,5.83005644148214,88.39,1.58903067408657,8.24889875998062,3.21151464876339,88.39,1.95590063698104,3.48724673184987,-7.2751249065203,27,13,17.0434546866758,-0.0113158505944252,4.14420848206333,6.8773384718708,0.202956384868319,118.802957909691,6.8773384718708,17.4191727332748,0.6609596996729,37.2485287864212,17.4118902609174,17.2208725353332,14,17.4263427377184,17.4454677825941,0,0.0307982031987823,5.55555555555555,1.34024914292302,6.77621683734827,11.1422814001686,52,17.2122522813357,32.63037129,-0.136400897446026,14.5351448229473,5.966576244513051
31,13,30.4545324954224,104.383367170671,31.1291989008529,0.697617127272727,2.09958922659715,0.245308207964292,0.121122175946141,34.8258217710929,0.27507238069165,31.7786016040908,3.91990667495855,5.59032306629514,35.7652193305083,5.80460958587881,3.8896140463124,1.73580055272244,1.73580055272244,23.0213652,6.84705242411591,5.81412414361775,75.5,1.1362855123764,7.70245509692679,2.74652912796057,75.5,1.96958521943357,3.46316359575223,-7.95276768224091,30,9,14.6072220364282,0.0085186152634163,4.15243572546183,4.11973275516882,0.124656930778083,9.43237654398328,4.11973275516882,14.5186210202997,0.484670397975313,32.1383574642247,14.7904381508696,14.6315613597242,10,14.2077339914022,14.3867317364866,0,0.110674694393882,3.55555555555555,1.0,6.83725205890779,5.14345091789491,0,16.0697253344005,20.35453456,-0.033814109204531,13.4905193619775,4.522878745280337
31,13,31.3601550502592,104.383367170671,31.1643558161568,0.699155518181818,2.09963352848223,0.262321556132402,0.113889203535103,35.8490519033681,0.280403279798821,32.645826446183,3.92064790456985,5.13566054758505,35.7443326970914,5.80577715046298,3.89043179097026,1.87938524157182,1.87938524157182,23.0721321,12.4062291058117,5.81527845363471,75.5,1.18490631947939,8.16319833921197,2.85174319220367,75.5,1.96883979387563,3.46436041796065,-8.22957927878313,30,9,15.3067145001868,0.0081859610425141,4.15268892043435,5.62731081166064,0.131172253962909,25.1978161245919,5.62731081166064,15.3961115449567,0.496725697199406,32.3279113647473,15.5472990038592,15.388612988319,10,15.211974783269,15.3268675031329,0,-0.0049541776598414,3.77777777777777,1.07884816583805,6.80487788954504,5.78358780278167,0,16.5124320969233,24.23199076,0.0345775846013155,13.8755106729352,5.100179497572904
25,14,47.2539055358434,139.179647401832,44.7694460748524,0.811127832258064,2.09334837401139,0.453002270908305,0.0783298831318575,51.8021928926096,0.449831713039022,48.3355250304463,3.914128715385,10.6260563370401,49.1881283804236,5.81781208366008,3.87993221550288,2.39734908775191,2.39734908775191,25.1449628,33.8845119893651,5.83222651096667,100.42,1.66755793481754,11.9043180417552,3.32861667424322,100.42,1.95076677795165,3.52032611340463,-5.98368861064207,25,16,18.5862784835297,-0.0105802019326311,4.14441176310075,7.19926249088949,0.271403190342776,131.451645678739,7.19926249088949,19.1842476944137,0.767087605403872,45.570268397167,19.1331781805734,18.839769058052,18,19.3306036703416,19.2809383643225,0,-0.0776576125025848,6.22222222222221,1.54655305165373,6.85641783084296,16.2375708809556,67,18.1187798460898,43.07034384,0.0164784551150648,15.237944482251,7.221848749616356
29,12,45.6389931202095,121.168896718802,41.4624665997917,0.740322333939394,2.09414241529169,0.473857941702741,0.0831829972560538,49.8596287429798,0.402985364976452,48.0335939969758,3.91582896592323,8.79505548755622,45.9397435989583,5.82001189372739,3.88235657011273,2.34813212685717,2.34813212685717,24.43063702,29.7440755003457,5.83491011155214,88.39,1.96957043051795,9.45205359619782,3.27729350545179,88.39,1.95809491761792,3.49412779774418,-7.48827619838027,27,14,18.7563079731186,-0.0116920376289829,4.14524446382485,7.07663049871263,0.256139961307974,87.6063068240509,7.07663049871263,19.4244015119862,0.781190701252633,44.1707359413371,19.4052094139681,19.0332641075502,14,19.615989142601,19.5439535463576,0,-0.0281596060379144,6.66666666666665,1.36760817298666,6.79888052355091,11.8210895269049,57,17.7968076420771,44.28370116,-0.0433651861424729,15.2556368765528,6.337242168318426
29,12,43.7749105962388,121.168896718802,40.7816356568753,0.738783943030303,2.09336158898645,0.482605765656345,0.0856529186970186,48.3705055113922,0.401615872535738,45.1795521591822,3.91615333758026,9.36591985547711,45.5828938297933,5.81981238878556,3.88322564882506,2.34813212685717,2.34813212685717,24.37987012,22.8631712621223,5.83490956565357,88.39,1.90793388515005,11.4202685568274,3.27556799903444,88.39,1.95817787934566,3.49206128804168,-7.58957088939595,27,14,18.3304041114358,-0.0094844901122552,4.14512708326356,7.07663049871265,0.269389418374337,38.0450819816465,7.07663049871265,18.9057159017325,0.741594196596955,41.7955558340992,18.8992378965686,18.5764909782407,14,19.0354792265234,18.9943247410895,0,-0.0187357396437206,6.66666666666665,1.36760817298666,6.79664380303387,13.5528560249966,103,17.749239674098,50.60188225,-0.0242293647924225,15.2556368765528,5.609064892896621
28,12,37.6791443140774,132.168784606408,35.8584050643893,0.740322333939394,2.09332913109663,0.416032133701943,0.110358521598692,43.5162250171866,0.388714607651588,39.5019730894709,3.91392398976914,9.9731360890185,41.6300622803722,5.81533276180563,3.88016515854926,2.35575376292218,2.35575376292218,24.43063702,22.5333058919341,5.8302434555544,97.62,1.58506973953807,10.9145120896344,3.29206227085776,97.62,1.95773744904426,3.48802850088124,-7.38602390568963,29,13,17.2055244652022,-0.0391212572387991,4.14448801553758,7.08462297783164,0.171482032402869,84.8594832988865,7.08462297783164,17.5860114348933,0.613007235464418,37.400988181764,17.606035126226,17.3856640727579,15,17.590806169488,17.6116551894941,0,0.0508767068735746,5.55555555555555,1.38166731052055,6.8552701160851,16.6121933851609,57,18.0072548420733,58.16655289,0.003091170793503,15.2047001601106,5.987162775294828
