F06[C-C],F03[C-N],L1p,H6v,HOMA,SpMin1_Bh(p),P_VSA_p_2,TPSA(NO),SpMax_B(v),H4s,Tv,F05[C-N],HOMT,SpMax_B(p),Tp,SpDiam_B(p),Eig07_AEA(ri),F06[C-N],RDF060p,SpMax1_Bh(i),F05[C-C],VE3sign_RG,MATS1p,SpMax1_Bh(e),SpMax5_Bh(i),SM02_AEA(ri),Eig07_EA(ed),RDF145s,F01[C-N],Eig06_AEA(bo),H7v,CATS3D_02_AL,H7u,Eig12_EA(ri),SP18,SP17,CATS2D_08_AL,SpMax6_Bh(e),SPAN,Mor32s,Eig13_EA(ed),F05[N-F],Eig08_AEA(bo),TDB10m,F03[C-Cl],Chi_D/Dt,R1u,HATS3v,Mor26s,RDF120s,SdO,SM09_EA(dm),VE2sign_G/D,HATS1e,Mor24i,RDF105i,alvo
32,13,35.8008961172635,0.425648899596966,0.697954366060606,2.09965997635001,104.383367170671,75.5,3.92156806120043,16.8115851750809,41.3580711015275,10,23.03249408,3.89175519794987,40.4237168749171,5.81670529961344,3.06332030596185,10,9.3875369829084,4.19704875341066,30,-8.70428532962241,0.0079057526624648,4.15329963387691,3.47851724204426,6.52081793661177,6.52081793661177,30.7399378621402,9,3.68768715284063,0.241603606196169,9,0.82394786438034,1.12948571534199,17.2026043392938,17.1342661902711,7,3.37770544727823,12.2240062933557,-5.86518785712425,2.94194287360368,0,3.292746423995,6.18899658184366,3,2.03687081427892,2.09105830631069,0.1241550561334,-1.64036817563286,40.456261089062,25.3351413214064,12.0742134417903,0.0,0.161701505486511,-0.371884014505173,14.2431185268308,4.522878745280337
24,14,48.0951022326159,0.503238936714493,0.812748848387097,2.0922558099583,139.179647401832,100.42,3.91316817382684,19.5969874135825,52.5135729373047,15,25.1952143,3.87934865667996,52.5378044912513,5.82925215501419,3.30621439311088,19,10.544611127264,4.19168337736476,26,-3.33882392074801,-0.006118764291786,4.14383743422529,3.51750504808688,7.16310147405656,7.16310147405656,87.1524700378837,13,3.83740316266452,0.352572636649139,5,0.821760198474068,1.30343101459839,18.9727278117153,18.7918661424246,8,3.41161133776421,12.6303169291194,-6.35933133504094,3.42270910515078,3,3.50634634128448,6.57729384518571,6,1.94708847416207,2.08356453167957,0.122800657074801,-2.16805414184523,62.2016429414775,25.3366630261401,12.074703181666,0.0006145033505231,0.168459929358208,-0.349250696614491,30.874165191899,5.935542010773082
25,14,46.0410913085252,0.532413493135552,0.810889507096774,2.09325706699376,139.179647401832,100.42,3.91283055298295,21.3766178650958,53.104442700125,16,25.13757472,3.87848631928311,50.4628575537567,5.82873771910147,3.32530237250068,18,11.1805015090892,4.19198413725875,25,-6.12545364976183,-0.010421966639918,4.14413542195766,3.51961829839408,7.19298805431951,7.19298805431951,96.2731996754206,13,3.88620095507692,0.345509490492421,5,0.817090533059516,1.4442499756232,19.6235028829719,19.4212388177022,5,3.43056746993392,12.496405441566,-10.1842491199103,3.3185646913871,3,3.51448494567387,7.23557162114791,3,1.92240057893807,2.05536896569539,0.116406059286203,-5.90183508925794,61.7950107297414,25.2258062404452,12.767602670594,0.0008335027444258,0.174860585913785,-0.487452942198872,25.2738402154683,6.251811972993799
24,14,46.2114260957805,0.484784002320561,0.810889507096774,2.09313356134136,139.179647401832,100.42,3.91255930554916,24.3662144409695,53.4166541668249,15,25.13757472,3.87819616767853,50.6474587763681,5.8279669438133,3.32620039268517,19,10.5179062826225,4.19191687896307,26,-5.93072337821076,-0.010421966639918,4.14403996917039,3.52533519877887,7.19114040271397,7.19114040271397,99.1406047518069,13,3.88736104826926,0.327851070432783,5,0.836515805165363,1.44424942945264,19.7697497771934,19.5583632824911,5,3.44497992992445,12.5547056664025,-9.43098863351183,3.38300757898066,3,3.5148224636891,7.60451199833393,3,1.88020055694845,2.05866226405206,0.120897742523843,-4.92047541465566,64.0217840956822,25.1920835944219,12.767602670594,0.0007378327399915,0.178066779418938,-0.626278219083242,31.5623722301318,5.756961951313706
26,14,47.1967577529583,0.548875054732638,0.811127832258065,2.09456508418728,139.179647401832,100.42,3.91561945385063,25.393223606862,55.120758729739,17,25.1449628,3.88178194536237,51.9671552475998,5.83545301757578,3.53130322404448,18,12.8717530753109,4.19301038721837,25,-6.3197278905768,-0.011529478992992,4.14558186760042,3.52155139627661,7.71051975127073,7.71051975127073,94.6743137568366,13,4.00979451098835,0.331812416821401,5,0.819439802382917,1.54786376704531,19.6667445328916,19.4720143703289,5,3.43120189369053,12.286706502151,-11.3964714788386,3.91962572443481,3,3.71493764402984,7.65864661592804,3,1.87454908566978,2.03592126086503,0.115078779469996,-8.15087130751991,90.9024767720937,25.3511991023489,13.1729852011894,0.0006684173829163,0.19846072501365,-0.787635338105576,28.7993999239556,8.0
30,12,40.5242923978605,0.496398828577635,0.738783943030303,2.09528030953292,121.168896718802,88.39,3.91732255566834,26.5390161690513,49.2101332450753,15,24.37987012,3.8841903019564,45.634340428624,5.83810293085623,3.58821406250405,14,11.8091547052838,4.19336269480992,27,-7.99521079124226,-0.0118003227985852,4.14641243573559,3.49542136766065,8.424317108596309,8.424317108596309,124.753448634681,11,4.05568342806898,0.222436884432345,6,0.758403666162276,1.44606703279168,18.6967164578776,18.5619852878368,8,3.43120189369052,11.5987123617236,-10.8310327743813,3.75345102332562,0,3.67664530587239,7.78281264311509,3,1.91228273580944,2.01731323498248,0.119980201131643,-7.69185301687786,114.138015547855,25.537662582404,13.1728219272923,0.0,0.176143305202742,-0.801758736098198,21.6756444910265,6.259637310505756
27,12,35.4584273360512,0.395919079162074,0.738783943030303,2.09231636091756,121.168896718802,88.39,3.91374250152532,10.7001566513614,40.238331675145,12,24.37987012,3.88002334773084,39.8741860797506,5.83045418302584,3.19256402773027,14,7.6537768254189,4.1910053626299,27,-6.84969151267416,-0.0074356202265338,4.14337902601865,3.44815610217833,6.84892460811135,6.84892460811135,78.3708403009622,11,3.81196808664355,0.257965580568053,6,0.690222595363597,1.21657809627185,17.0238366883363,16.9324444469338,8,3.31804854316417,10.5519825672714,-4.16371019798042,3.26918620017791,0,3.20248075958569,7.12816167176666,4,2.06619532087339,2.08248232441059,0.152638927666668,0.133013536366241,40.8093398746542,25.2680484273397,0.0,0.0003709090894143,0.183121653652815,-0.180800924090285,20.0258805010258,6.050609993355088
27,12,36.1541115788068,0.403842686961727,0.738783943030303,2.09184591237346,121.168896718802,88.39,3.91574814524188,10.6550549988274,41.0856075733774,12,24.37987012,3.8831182452088,40.7648676239128,5.83494540279823,3.1954065135242,14,7.63284290182932,4.19098744154318,27,-6.86919962702709,-0.0040066111321389,4.14351812782558,3.44785021037771,6.85990774001652,6.85990774001652,83.5257838191665,11,3.83041457684306,0.258103520138169,6,0.679740264111965,1.23248947349683,17.0524388635087,16.9615719326755,10,3.31895158161402,10.9736951793824,-4.05076118102789,3.3144648534491,0,3.23205080756887,7.54039323141049,6,2.05152135374527,2.02640212273562,0.178176371733711,-0.718264184174766,38.5095142590905,25.374394877957,0.0,0.0004042712484919,0.18676416241055,-0.194023703298209,21.8349222853883,5.889410289700751
27,12,37.2576679855321,0.393321202614878,0.738783943030303,2.09280371723642,121.168896718802,88.39,3.91391091374562,10.3809126946714,41.3304908248584,12,24.37987012,3.8804396560809,42.0331160735913,5.83055234917572,3.1951113650741,15,7.77835418570585,4.19147847362768,28,-3.05653903027562,-0.0083800351286507,4.14391630280689,3.4755553823569,6.84892460811133,6.84892460811133,73.5807394253329,11,3.81196808664356,0.247219893620404,6,0.706248679533973,1.22303233595287,16.4156652498,16.3718696101356,11,3.33122607398653,10.9642834594879,-3.72087234729621,3.26918620017792,0,3.20248075958569,6.13337826184967,5,2.06619532087339,2.10474576827283,0.14132396639119,-0.151450662343355,33.99561920135,25.4112586526063,0.0,0.0,0.170921173557042,-0.2468896803961,27.1548477135307,6.008773924307505
27,12,36.8114870638063,0.37973656560625,0.738783943030303,2.09218640060216,121.168896718802,88.39,3.91274406219502,9.68633838875031,40.115417928001,12,24.37987012,3.87907139255251,41.2139019085553,5.82831313241548,3.12396511651369,14,7.66979574536326,4.19087118644406,27,-6.80807844680735,-0.0046512500892248,4.14312922711044,3.44327892670075,6.05031813149528,6.05031813149528,72.9632476291203,11,3.69746094186952,0.223954706812187,6,0.689223538387282,1.18498164752822,16.9479208365782,16.8476794840221,7,3.31466530093425,11.0410501194406,-3.60809916920385,2.87962938635235,0,3.20007665405666,8.72991999740309,2,2.0818549247216,2.08763547228827,0.149503352765748,-0.345414664563577,31.391688072607,25.2870109238307,0.0,0.0003238325863719,0.1794531441361,-0.0829441900745159,18.5184042502085,6.309803919971486
28,12,36.8178491882623,0.396629962399414,0.738783943030303,2.09376289501069,121.168896718802,88.39,3.91358023407105,14.2501025690704,42.8699880990218,13,24.37987012,3.87959914525767,41.4250689482269,5.83005644148214,3.21151464876339,14,8.24889875998062,4.19177372649632,27,-7.2751249065203,-0.0113158505944252,4.14420848206333,3.48724673184987,6.8773384718708,6.8773384718708,118.802957909691,11,3.85181360632619,0.202956384868319,6,0.6609596996729,1.21659200508758,17.4118902609174,17.3156989306143,8,3.34195570681172,10.9133318771125,-8.56848919940755,3.16885642522307,0,3.26649612301118,7.0982734263428,2,2.02815974273684,2.07450196354588,0.130083312311868,-3.08183103079961,39.1068545294046,25.3004018669114,12.0742134417903,0.001328065143924,0.181326261592591,-0.360755841529551,18.864477997805,5.966576244513051
31,13,31.1291989008529,0.245308207964292,0.697617127272727,2.09958922659715,104.383367170671,75.5,3.91990667495855,6.84705242411591,34.8258217710929,9,23.0213652,3.8896140463124,35.7652193305083,5.81412414361775,2.74652912796057,10,7.70245509692679,4.19646051225424,30,-7.95276768224091,0.0085186152634163,4.15243572546183,3.46316359575223,4.11973275516882,4.11973275516882,9.43237654398328,9,3.33398831075703,0.124656930778083,9,0.484670397975313,1.01049971819763,14.7904381508696,14.8621157416254,7,3.30103964669672,10.3284438387397,-3.04946190299426,2.37859124391621,0,3.09904589693447,4.46775633512238,0,2.18765178842878,2.20930624930762,0.0988638737568432,0.17594901962437,84.6762271288137,25.1302340454854,0.0,0.0012697766154626,0.173375437366711,-0.372128324342907,14.1945362195974,4.522878745280337
31,13,31.1643558161568,0.262321556132402,0.699155518181818,2.09963352848223,104.383367170671,75.5,3.92064790456985,12.4062291058117,35.8490519033681,9,23.0721321,3.89043179097026,35.7443326970914,5.81527845363471,2.85174319220367,10,8.16319833921197,4.19660784759008,30,-8.22957927878313,0.0081859610425141,4.15268892043435,3.46436041796065,5.62731081166064,5.62731081166064,25.1978161245919,9,3.59210407561025,0.131172253962909,9,0.496725697199406,1.08439738783759,15.5472990038592,15.5511062185102,7,3.3104636837622,10.9475985060652,-4.38638381048828,2.52385920114035,2,3.23205080756888,5.30679903029167,0,2.13469394968234,2.1704193774561,0.109659900836916,1.78092564842346,93.5718610424416,25.0964956195595,0.0,0.0010577556423123,0.179260021310936,-0.251588889422007,15.6619059252316,5.100179497572904
25,14,44.7694460748524,0.453002270908305,0.811127832258064,2.09334837401139,139.179647401832,100.42,3.914128715385,33.8845119893651,51.8021928926096,16,25.1449628,3.87993221550288,49.1881283804236,5.83222651096667,3.32861667424322,18,11.9043180417552,4.19213462360035,25,-5.98368861064207,-0.0105802019326311,4.14441176310075,3.52032611340463,7.19926249088949,7.19926249088949,131.451645678739,13,3.88642775241678,0.271403190342776,5,0.767087605403872,1.44426498592015,19.1331781805734,18.965118077081,3,3.43274298629515,11.5635947533628,-10.8680488166392,3.49677736969492,3,3.54121814958528,7.376848885164,3,1.90474306028137,2.0479174717205,0.11880228989697,-5.65472689807772,83.8793531370295,25.21249921216,12.767602670594,0.0003572460794325,0.183978806357087,-0.661274396016238,25.3625354146606,7.221848749616356
29,12,41.4624665997917,0.473857941702741,0.740322333939394,2.09414241529169,121.168896718802,88.39,3.91582896592323,29.7440755003457,49.8596287429798,14,24.43063702,3.88235657011273,45.9397435989583,5.83491011155214,3.27729350545179,14,9.45205359619782,4.19248933899292,27,-7.48827619838027,-0.0116920376289829,4.14524446382485,3.49412779774418,7.07663049871263,7.07663049871263,87.6063068240509,11,3.98895927360847,0.256139961307974,6,0.781190701252633,1.31945551857486,19.4052094139681,19.2165210056718,6,3.40916639456168,11.6745812751464,-10.3086110790151,3.37141355018581,0,3.52716124542523,7.93651329035128,3,1.94752811190036,2.03253936462532,0.128782350542786,-6.21228438373188,78.7239651835165,25.3989626922151,12.767357769977,0.0008082864624456,0.166779876308921,-0.461766178044991,25.1687819481655,6.337242168318426
29,12,40.7816356568753,0.482605765656345,0.738783943030303,2.09336158898645,121.168896718802,88.39,3.91615333758026,22.8631712621223,48.3705055113922,14,24.37987012,3.88322564882506,45.5828938297933,5.83490956565357,3.27556799903444,14,11.4202685568274,4.19231913917287,27,-7.58957088939595,-0.0094844901122552,4.14512708326356,3.49206128804168,7.07663049871265,7.07663049871265,38.0450819816465,11,3.98895927360848,0.269389418374337,6,0.741594196596955,1.30328954365421,18.8992378965686,18.7404064218516,7,3.40890574605211,11.2840871859446,-11.0356312304322,3.3714135501858,0,3.52716124542522,8.25291147573334,6,1.94752811190036,2.02497316289673,0.144772856749144,-5.10364400847626,56.9703038364903,25.4917841345175,12.767357769977,0.0,0.167170105561453,-0.29689072669235,20.0824914738072,5.609064892896621
28,12,35.8584050643893,0.416032133701943,0.740322333939394,2.09332913109663,132.168784606408,97.62,3.91392398976914,22.5333058919341,43.5162250171866,13,24.43063702,3.88016515854926,41.6300622803722,5.8302434555544,3.29206227085776,15,10.9145120896344,4.19188416128823,29,-7.38602390568963,-0.0391212572387991,4.14448801553758,3.48802850088124,7.08462297783164,7.08462297783164,84.8594832988865,11,4.00624259124595,0.171482032402869,8,0.613007235464418,1.33949777923416,17.606035126226,17.5141712880053,8,3.41691423218909,10.844703299768,-7.48400940717116,3.33751428625829,0,3.54140362749365,7.25113282795379,3,1.94102555235454,2.08706765931382,0.111046739343287,-2.91154174294237,86.9981292028729,25.4936946439214,13.0323468396355,0.000160319862179,0.18845197248675,-0.0486073411901419,23.0878106680595,5.987162775294828
