F03[C-N],L1v,RNCG,TPSA(NO),P_VSA_p_2,H6p,SM15_AEA(bo),Tp,HOMT,TPSA(Tot),SpMax_B(p),H4s,SpDiam_B(p),L1e,Eig07_AEA(ri),SpMax1_Bh(i),VE3sign_RG,Eig07_EA(ed),H7v,RDF145s,SM02_AEA(ri),SpMax1_Bh(e),SpMax5_Bh(i),F06[C-N],F01[C-N],DP15,Eig12_EA(ri),H7u,F07[C-N],L1u,DP17,SM1_Dz(m),nPyrazines,CATS3D_09_AL,SM1_Dz(e),RDF015m,J_H2,HTu,Eig15_EA,VE1sign_B(m),O-058,Mor16e,SM15_EA(ri),Qneg,MATS5e,R4e,R8e+,Wap,nS,GATS1e,SM12_AEA(dm),RDF125i,RDF150i,F07[C-S],S3K,TDB03s,alvo
13,36.9721530278381,0.103297614591051,75.5,104.383367170671,0.436049600911845,2.17916057887055,40.4237168749171,23.03249408,75.5,3.89175519794987,16.8115851750809,5.81670529961344,38.4723834069589,3.06332030596185,4.19704875341066,-8.70428532962241,6.52081793661177,0.241603606196169,30.7399378621402,6.52081793661177,4.15329963387691,3.47851724204426,10,9,16.7267763734021,1.12948571534199,0.82394786438034,10,37.0643643704873,16.9916153824939,1.34414335885992,0,5,1.16067900741757,14.8116166934602,71.3328065926233,37.6319981529637,1.0,0.167095145796594,2,1.18579431623602,17.5833454811009,-2.88390000537038,-0.109371018170042,1.55012093630485,0.0136304629636901,92442,0,0.58570927339319,9.05416474722854,14.6700595624977,5.36420944728327,0,5.45195604021668,12.7826986174325,4.522878745280337
14,47.9329797315713,0.0908447243955066,100.42,139.179647401832,0.513184579997442,2.36204119099647,52.5378044912513,25.1952143,100.42,3.87934865667996,19.5969874135825,5.82925215501419,48.6451098138942,3.30621439311088,4.19168337736476,-3.33882392074801,7.16310147405656,0.352572636649139,87.1524700378837,7.16310147405656,4.14383743422529,3.51750504808688,19,13,18.3804798756879,1.30343101459839,0.821760198474068,13,47.4668950786421,18.8509142643407,1.56479613181096,1,4,1.30228755678691,15.4032740745615,81.268868068044,39.0807294783981,1.15388557487908,0.154060766903293,2,1.39158914742778,17.476686568919,-3.24840000830591,0.0268648213327989,1.64915243485424,0.0154080672439783,121447,0,0.632485221340699,9.13608055416491,23.1166574464816,14.1602607627136,0,6.36845679928499,13.2686991845534,5.935542010773082
14,48.5412445033166,0.0807674415250543,100.42,139.179647401832,0.465247838625333,2.38984813376807,50.4628575537567,25.13757472,100.42,3.87848631928311,21.3766178650958,5.82873771910147,50.0192362313158,3.32530237250068,4.19198413725875,-6.12545364976183,7.19298805431951,0.345509490492421,96.2731996754206,7.19298805431951,4.14413542195766,3.51961829839408,18,13,18.9532381124584,1.4442499756232,0.817090533059516,14,47.2320884716572,19.4789610361246,1.65330167608044,1,3,1.48283106116792,16.1599205151681,87.7405672188415,38.8873089596581,1.15388293297155,0.152484792078056,2,1.66066928482846,17.6343450056579,-3.65370002947748,-0.0966455314690162,1.69373098897929,0.0137441847040674,145535,0,0.621954393892151,11.2944496474893,22.1007917672495,10.8721713191195,0,6.81203477587321,14.6956039544732,6.251811972993799
14,48.8134695676217,0.080793976901747,100.42,139.179647401832,0.481041184456907,2.39049541269859,50.6474587763681,25.13757472,100.42,3.87819616767853,24.3662144409695,5.8279669438133,50.3564515886327,3.32620039268517,4.19191687896307,-5.93072337821076,7.19114040271397,0.327851070432783,99.1406047518069,7.19114040271397,4.14403996917039,3.52533519877887,19,13,19.0732820654708,1.44424942945264,0.836515805165363,13,47.4799276636879,19.6180549560467,1.65330167608048,1,3,1.48283106116797,16.1616082362138,87.9901652364404,39.1283498421935,1.15316197030883,0.134357991065831,2,1.63171691151288,17.6062377515913,-3.65250003524125,-0.122449658887621,1.73202673503326,0.0156048308492844,145535,0,0.621954393892151,11.2947033558656,23.0644875515991,13.3042443721784,0,6.81203477587321,14.7089735865683,5.756961951313706
14,49.9780655380244,0.0725489231451442,100.42,139.179647401832,0.472923787171652,2.58204942329366,51.9671552475998,25.1449628,100.42,3.88178194536237,25.393223606862,5.83545301757578,51.4541722113519,3.53130322404448,4.19301038721837,-6.3197278905768,7.71051975127073,0.331812416821401,94.6743137568366,7.71051975127073,4.14558186760042,3.52155139627661,18,13,19.0254570112449,1.54786376704531,0.819439802382917,15,48.4727230812592,19.5308870414209,1.84496842755922,1,3,1.67576857672337,17.927989453084,100.870082041137,40.5821057790021,1.24454354611385,0.149100991122837,2,1.39082336871525,17.8569662882785,-4.06760005094111,-0.0984235801352521,1.80593747264955,0.0164640875083316,192247,0,0.632457556708023,11.4460359373383,22.7708833447361,15.0415151276408,0,7.68884412984646,16.3129010148513,8.0
12,44.0413960312754,0.076693175081904,88.39,121.168896718802,0.396469962528409,2.61360437272611,45.634340428624,24.37987012,88.39,3.8841903019564,26.5390161690513,5.83810293085623,46.3300262203772,3.58821406250405,4.19336269480992,-7.99521079124226,8.424317108596309,0.222436884432345,124.753448634681,8.424317108596309,4.14641243573559,3.49542136766065,14,11,18.2090627464501,1.44606703279168,0.758403666162276,15,43.0748470729038,18.5987183055041,1.82214317386254,1,6,1.64961970206695,17.7357053105197,96.2572343056649,39.5496086042605,1.1658444630435,0.161705953237222,2,1.3504786562947,17.9416269173544,-3.84780005738139,-0.123184147942685,1.7980678009467,0.0183674880247477,180442,0,0.6155561314809,11.4460359373383,23.8425155654919,14.3000611765419,0,7.14681361607143,16.7064167258666,6.259637310505756
12,35.9218481191427,0.105426745819386,88.39,121.168896718802,0.413567029364754,2.23028905492029,39.8741860797506,24.37987012,88.39,3.88002334773084,10.7001566513614,5.83045418302584,35.1079711142693,3.19256402773027,4.1910053626299,-6.84969151267416,6.84892460811135,0.257965580568053,78.3708403009622,6.84892460811135,4.14337902601865,3.44815610217833,14,11,16.6865019978612,1.21657809627185,0.690222595363597,13,33.565715096599,16.9704003026967,1.45184799185934,1,6,1.17164587435153,12.7162170613638,68.3332783397972,34.489731068815,1.0,0.145846640483417,2,0.727586551028482,17.31792364499,-2.79909999296069,0.0640824215913003,1.32099752206166,0.0154774870513814,87481,0,0.623453724759049,8.99513506199856,13.6148310504121,14.3135243730392,0,5.18175238681237,15.4395099258703,6.050609993355088
12,36.5868821123514,0.104088040628961,88.39,121.168896718802,0.426542285996122,2.23228595465639,40.7648676239128,24.37987012,88.39,3.8831182452088,10.6550549988274,5.83494540279823,35.3120584971223,3.1954065135242,4.19098744154318,-6.86919962702709,6.85990774001652,0.258103520138169,83.5257838191665,6.85990774001652,4.14351812782558,3.44785021037771,14,11,16.7288626421072,1.23248947349683,0.679740264111965,13,33.5762413965257,17.0058063532176,1.59578513598032,1,6,1.23462809258555,12.7416482484156,71.0450841753298,34.3210958841198,1.0,0.1229354947578,2,0.736229086924425,17.3463126689899,-2.83509999513626,0.117234746513929,1.32506882403693,0.0165363247406956,95760,0,0.629692706128805,9.04466321784169,12.7063548377024,11.0721318199633,0,5.38267619038436,16.474581214113,5.889410289700751
12,36.658537054443,0.109074109765944,88.39,121.168896718802,0.418215352939993,2.2302890549203,42.0331160735913,24.37987012,88.39,3.8804396560809,10.3809126946714,5.83055234917572,37.9179912111247,3.1951113650741,4.19147847362768,-3.05653903027562,6.84892460811133,0.247219893620404,73.5807394253329,6.84892460811133,4.14391630280689,3.4755553823569,15,11,16.2058481172107,1.22303233595287,0.706248679533973,13,37.7075011444639,16.402684310765,1.3617711091872,1,8,1.06980120681401,13.5839713983191,68.3332783397972,36.0923486738944,1.0,0.150635029094487,2,0.94814772528703,17.34301023088,-2.70549999549985,0.114675242015504,1.4461760891954,0.0147492734951726,87481,0,0.634983905055211,8.99513506199858,16.9365718933341,11.2532981764209,0,5.20558985024367,13.5116099746335,6.008773924307505
12,35.7869154784257,0.111090198931021,88.39,121.168896718802,0.401987743224947,2.19961421583092,41.2139019085553,24.37987012,88.39,3.87907139255251,9.68633838875031,5.82831313241548,34.2855385939452,3.12396511651369,4.19087118644406,-6.80807844680735,6.05031813149528,0.223954706812187,72.9632476291203,6.05031813149528,4.14312922711044,3.44327892670075,14,11,16.5166939928805,1.18498164752822,0.689223538387282,13,33.5570839704324,16.8186914884082,1.4089360916007,1,5,1.04766980993057,12.5685938516652,65.6515332985905,34.5180185980484,0.999999999999999,0.149158102586379,2,0.635499715512261,17.2835500379789,-2.65639999136329,0.0084905214791673,1.29287182617386,0.0157524857378188,79212,0,0.647656195401087,8.95122611746261,15.3035493504274,11.0041125260141,0,5.19412585593742,13.4868133139627,6.309803919971486
12,38.2181507913524,0.0948630583449304,88.39,121.168896718802,0.381115765234295,2.25133568857542,41.4250689482269,24.37987012,88.39,3.87959914525767,14.2501025690704,5.83005644148214,39.1166979419935,3.21151464876339,4.19177372649632,-7.2751249065203,6.8773384718708,0.202956384868319,118.802957909691,6.8773384718708,4.14420848206333,3.48724673184987,14,11,17.0434546866758,1.21659200508758,0.6609596996729,14,37.2485287864212,17.3451596180918,1.46916383894216,1,6,1.29267025908721,14.3415216220435,74.2900800892559,35.869990950256,1.04847310026744,0.149139753380064,2,1.00196764818769,17.5213151501073,-3.11080001667142,-0.0616122616057087,1.48619863870064,0.0181817712406684,105345,0,0.600671988568656,9.08885867408477,15.1880722535864,8.72853044858929,0,5.62930480888197,15.0567832734722,5.966576244513051
13,30.4545324954224,0.121122175946141,75.5,104.383367170671,0.27507238069165,1.73580055272244,35.7652193305083,23.0213652,75.5,3.8896140463124,6.84705242411591,5.81412414361775,31.7786016040908,2.74652912796057,4.19646051225424,-7.95276768224091,4.11973275516882,0.124656930778083,9.43237654398328,4.11973275516882,4.15243572546183,3.46316359575223,10,9,14.6072220364282,1.01049971819763,0.484670397975313,10,32.1383574642247,14.6010833137687,0.727548607277336,0,6,0.71529998520109,13.0577002512267,57.6118550437165,34.5372813115454,0.999999999999999,0.14624484312865,2,0.457216835815641,17.2847859109373,-2.4594999961555,-0.0795712100321914,1.24744613524724,0.0165117075795473,57405,0,0.71358442072673,8.6858139964735,14.2636188537878,5.2535023444241,0,4.40407319856721,10.4457304879279,4.522878745280337
13,31.3601550502592,0.113889203535103,75.5,104.383367170671,0.280403279798821,1.87938524157182,35.7443326970914,23.0721321,75.5,3.89043179097026,12.4062291058117,5.81527845363471,32.645826446183,2.85174319220367,4.19660784759008,-8.22957927878313,5.62731081166064,0.131172253962909,25.1978161245919,5.62731081166064,4.15268892043435,3.46436041796065,10,9,15.3067145001868,1.08439738783759,0.496725697199406,10,32.3279113647473,15.4175063594573,1.03168870330254,0,6,0.982003563239483,13.2919145386379,62.8363944416756,34.525720647994,1.0,0.114126408795855,2,0.562895322521141,17.3478671735466,-2.61570001393557,0.174577099691198,1.29777493315048,0.0165572724109815,70953,0,0.600131071156978,8.93419392954122,13.7440414693246,7.22393285582856,0,4.81444201528177,12.4171835752067,5.100179497572904
14,47.2539055358434,0.0783298831318575,100.42,139.179647401832,0.449831713039022,2.39734908775191,49.1881283804236,25.1449628,100.42,3.87993221550288,33.8845119893651,5.83222651096667,48.3355250304463,3.32861667424322,4.19213462360035,-5.98368861064207,7.19926249088949,0.271403190342776,131.451645678739,7.19926249088949,4.14441176310075,3.52032611340463,18,13,18.5862784835297,1.44426498592015,0.767087605403872,14,45.570268397167,19.0380914800549,1.72135488746119,1,3,1.55136378533905,16.2773561313483,90.81871797434,38.4751136566995,1.15388895605851,0.187671317169081,2,1.50308209465167,17.7397715176077,-3.76740002259612,-0.0915514354004845,1.72128601098776,0.0211512671500405,156784,0,0.627069978423221,11.2945932987873,17.5547517417088,13.5019721154407,0,6.86768580626142,15.5848479041364,7.221848749616356
12,45.6389931202095,0.0831829972560538,88.39,121.168896718802,0.402985364976452,2.34813212685717,45.9397435989583,24.43063702,88.39,3.88235657011273,29.7440755003457,5.83491011155214,48.0335939969758,3.27729350545179,4.19248933899292,-7.48827619838027,7.07663049871263,0.256139961307974,87.6063068240509,7.07663049871263,4.14524446382485,3.49412779774418,14,11,18.7563079731186,1.31945551857486,0.781190701252633,14,44.1707359413371,19.2550210172166,1.69548716005903,1,5,1.52169899812612,16.0822864827598,86.4453435464875,37.6495947109315,1.15271574127189,0.199534692868672,2,1.55390018395906,17.8344748366404,-3.5476000290364,-0.124814901763974,1.74985832300166,0.0183574409143848,146947,0,0.606875323440897,11.2946430787068,18.1842891742452,13.9928978965015,0,6.33831973878935,15.9744832013583,6.337242168318426
12,43.7749105962388,0.0856529186970186,88.39,121.168896718802,0.401615872535738,2.34813212685717,45.5828938297933,24.37987012,88.39,3.88322564882506,22.8631712621223,5.83490956565357,45.1795521591822,3.27556799903444,4.19231913917287,-7.58957088939595,7.07663049871265,0.269389418374337,38.0450819816465,7.07663049871265,4.14512708326356,3.49206128804168,14,11,18.3304041114358,1.30328954365421,0.741594196596955,14,41.7955558340992,18.7673025718232,1.74791206944777,1,6,1.49902018617168,15.9447849158959,86.4453435464875,38.5577190084111,1.15271574127188,0.186714748708633,2,1.62503232591557,17.7855666732804,-3.44530003145337,-0.134319734946172,1.77291855217556,0.0144527057971417,146947,0,0.609817983443803,11.2946430787067,21.6248376788093,15.8784494061588,0,6.47175065769475,15.4036746907283,5.609064892896621
12,37.6791443140774,0.110358521598692,97.62,132.168784606408,0.388714607651588,2.35575376292218,41.6300622803722,24.43063702,97.62,3.88016515854926,22.5333058919341,5.8302434555544,39.5019730894709,3.29206227085776,4.19188416128823,-7.38602390568963,7.08462297783164,0.171482032402869,84.8594832988865,7.08462297783164,4.14448801553758,3.48802850088124,15,11,17.2055244652022,1.33949777923416,0.613007235464418,13,37.400988181764,17.511540348708,1.67350132072343,1,7,1.5072058314508,15.6355320324311,87.654001591479,38.3191294343039,1.14415450437647,0.143322170541727,2,1.74025102203612,17.5900192911834,-3.67620000941679,-0.136443927513475,1.56443378188596,0.0143436345590548,149088,0,0.636864146411614,10.208613688453,19.7112408242884,11.2369713039834,0,6.9780050158062,14.1522084874556,5.987162775294828
